"filename","fabv_pa","cleaned_filename","mod_species","type"
"GCF_003974335.1_ASM397433v1_genomic.fna",1,"1_RWZO01000001","aeruginosa",0
"GCF_003974345.1_ASM397434v1_genomic.fna",1,"1_RWZP01000001","aeruginosa",0
"GCF_003974385.1_ASM397438v1_genomic.fna",1,"1_RWZQ01000001","aeruginosa",0
"GCF_003974395.1_ASM397439v1_genomic.fna",1,"1_RWZS01000001","aeruginosa",0
"GCF_003974405.1_ASM397440v1_genomic.fna",1,"1_RWZT01000001","aeruginosa",0
"GCF_003974425.1_ASM397442v1_genomic.fna",1,"1_RWZU01000001","aeruginosa",0
"GCF_003974455.1_ASM397445v1_genomic.fna",1,"1_RWZW01000001","aeruginosa",0
"GCF_003974475.1_ASM397447v1_genomic.fna",1,"1_RWZZ01000001","aeruginosa",0
"GCF_003974495.1_ASM397449v1_genomic.fna",1,"1_RXAA01000001","aeruginosa",0
"GCF_003974515.1_ASM397451v1_genomic.fna",1,"1_RXAD01000001","aeruginosa",0
"GCF_003974535.1_ASM397453v1_genomic.fna",1,"1_RXAG01000001","aeruginosa",0
"GCF_003974565.1_ASM397456v1_genomic.fna",1,"1_RXAJ01000001","aeruginosa",0
"GCF_003974575.1_ASM397457v1_genomic.fna",1,"1_RXAK01000001","aeruginosa",0
"GCF_003974605.1_ASM397460v1_genomic.fna",1,"1_RXAR01000001","aeruginosa",0
"GCF_003974615.1_ASM397461v1_genomic.fna",1,"1_RXAS01000001","aeruginosa",0
"GCF_003974625.1_ASM397462v1_genomic.fna",1,"1_RXAW01000001","aeruginosa",0
"GCF_003974645.1_ASM397464v1_genomic.fna",1,"1_RXAZ01000001","aeruginosa",0
"GCF_003974685.1_ASM397468v1_genomic.fna",1,"1_RXBF01000001","aeruginosa",0
"GCF_003974695.1_ASM397469v1_genomic.fna",1,"1_RXBI01000001","aeruginosa",0
"GCF_003974715.1_ASM397471v1_genomic.fna",1,"1_RXBB01000001","aeruginosa",0
"GCF_003974725.1_ASM397472v1_genomic.fna",1,"1_RXBK01000001","aeruginosa",0
"GCF_003974785.1_ASM397478v1_genomic.fna",1,"1_RXBD01000001","aeruginosa",0
"GCF_003974795.1_ASM397479v1_genomic.fna",1,"1_RXBE01000001","aeruginosa",0
"GCF_003974805.1_ASM397480v1_genomic.fna",1,"1_RXAU01000001","aeruginosa",0
"GCF_003974825.1_ASM397482v1_genomic.fna",1,"1_RXBH01000001","aeruginosa",0
"GCF_003974845.1_ASM397484v1_genomic.fna",1,"1_RXBG01000001","aeruginosa",0
"GCF_003974885.1_ASM397488v1_genomic.fna",1,"1_RXBM01000001","aeruginosa",0
"GCF_003974895.1_ASM397489v1_genomic.fna",1,"1_RXBN01000001","aeruginosa",0
"GCF_003974905.1_ASM397490v1_genomic.fna",1,"1_RXBQ01000001","aeruginosa",0
"GCF_003974915.1_ASM397491v1_genomic.fna",1,"1_RXBO01000001","aeruginosa",0
"GCF_003974945.1_ASM397494v1_genomic.fna",1,"1_RXBP01000001","aeruginosa",0
"GCF_003974985.1_ASM397498v1_genomic.fna",1,"1_RXBS01000001","aeruginosa",0
"GCF_003974995.1_ASM397499v1_genomic.fna",1,"1_RXBU01000001","aeruginosa",0
"GCF_003975005.1_ASM397500v1_genomic.fna",1,"1_RXBX01000001","aeruginosa",0
"GCF_003975025.1_ASM397502v1_genomic.fna",1,"1_RXCA01000001","aeruginosa",0
"GCF_003975055.1_ASM397505v1_genomic.fna",1,"1_RXBY01000001","aeruginosa",0
"GCF_003975085.1_ASM397508v1_genomic.fna",1,"1_RXCC01000001","aeruginosa",0
"GCF_003975095.1_ASM397509v1_genomic.fna",1,"1_RXCH01000001","aeruginosa",0
"GCF_003975105.1_ASM397510v1_genomic.fna",1,"1_RXCJ01000001","aeruginosa",0
"GCF_003975125.1_ASM397512v1_genomic.fna",1,"1_RXCG01000001","aeruginosa",0
"GCF_003975135.1_ASM397513v1_genomic.fna",1,"1_RXCK01000001","aeruginosa",0
"GCF_003975185.1_ASM397518v1_genomic.fna",1,"1_RXCL01000001","aeruginosa",0
"GCF_003975205.1_ASM397520v1_genomic.fna",1,"1_RXCS01000001","aeruginosa",0
"GCF_003975215.1_ASM397521v1_genomic.fna",1,"1_RXCM01000001","aeruginosa",0
"GCF_003975225.1_ASM397522v1_genomic.fna",1,"1_RXCQ01000001","aeruginosa",0
"GCF_003975245.1_ASM397524v1_genomic.fna",1,"1_RXCT01000001","aeruginosa",0
"GCF_003975285.1_ASM397528v1_genomic.fna",1,"1_RXCV01000001","aeruginosa",0
"GCF_003975305.1_ASM397530v1_genomic.fna",1,"1_RXDA01000001","aeruginosa",0
"GCF_003975315.1_ASM397531v1_genomic.fna",1,"1_RXCY01000001","aeruginosa",0
"GCF_003975325.1_ASM397532v1_genomic.fna",1,"1_RXFL01000001","aeruginosa",0
"GCF_003975335.1_ASM397533v1_genomic.fna",1,"1_RXDC01000001","aeruginosa",0
"GCF_003975385.1_ASM397538v1_genomic.fna",1,"1_RXDD01000001","aeruginosa",0
"GCF_003975405.1_ASM397540v1_genomic.fna",1,"1_RXDF01000001","aeruginosa",0
"GCF_003975415.1_ASM397541v1_genomic.fna",1,"1_RXDH01000001","aeruginosa",0
"GCF_003975425.1_ASM397542v1_genomic.fna",1,"1_RXDJ01000001","aeruginosa",0
"GCF_003975435.1_ASM397543v1_genomic.fna",1,"1_RXDM01000001","aeruginosa",0
"GCF_003975485.1_ASM397548v1_genomic.fna",1,"1_RXDN01000001","aeruginosa",0
"GCF_003975505.1_ASM397550v1_genomic.fna",1,"1_RXDP01000001","aeruginosa",0
"GCF_003975515.1_ASM397551v1_genomic.fna",1,"1_RXDS01000001","aeruginosa",0
"GCF_003975535.1_ASM397553v1_genomic.fna",1,"1_RXDQ01000001","aeruginosa",0
"GCF_003975555.1_ASM397555v1_genomic.fna",1,"1_RXDW01000001","aeruginosa",0
"GCF_003975575.1_ASM397557v1_genomic.fna",1,"1_RXDX01000001","aeruginosa",0
"GCF_003975605.1_ASM397560v1_genomic.fna",1,"1_RXDY01000001","aeruginosa",0
"GCF_003975615.1_ASM397561v1_genomic.fna",1,"1_RXDZ01000001","aeruginosa",0
"GCF_003975645.1_ASM397564v1_genomic.fna",1,"1_RXEA01000001","aeruginosa",0
"GCF_003975655.1_ASM397565v1_genomic.fna",1,"1_RXEC01000001","aeruginosa",0
"GCF_003975665.1_ASM397566v1_genomic.fna",1,"1_RXEB01000001","aeruginosa",0
"GCF_003975705.1_ASM397570v1_genomic.fna",1,"1_RXEE01000001","aeruginosa",0
"GCF_003975725.1_ASM397572v1_genomic.fna",1,"1_RXEF01000001","aeruginosa",0
"GCF_003975735.1_ASM397573v1_genomic.fna",1,"1_RXEK01000001","aeruginosa",0
"GCF_003975755.1_ASM397575v1_genomic.fna",1,"1_RXEG01000001","aeruginosa",0
"GCF_003975765.1_ASM397576v1_genomic.fna",1,"1_RXEL01000001","aeruginosa",0
"GCF_003975805.1_ASM397580v1_genomic.fna",1,"1_RXBL01000001","aeruginosa",0
"GCF_003975825.1_ASM397582v1_genomic.fna",1,"1_RXBR01000001","aeruginosa",0
"GCF_003975835.1_ASM397583v1_genomic.fna",1,"1_RXBT01000001","aeruginosa",0
"GCF_003975845.1_ASM397584v1_genomic.fna",1,"1_RXBW01000001","aeruginosa",0
"GCF_003975885.1_ASM397588v1_genomic.fna",1,"1_RXBV01000001","aeruginosa",0
"GCF_003975905.1_ASM397590v1_genomic.fna",1,"1_RXCB01000001","aeruginosa",0
"GCF_003975915.1_ASM397591v1_genomic.fna",1,"1_RXBZ01000001","aeruginosa",0
"GCF_003975935.1_ASM397593v1_genomic.fna",1,"1_RXCD01000001","aeruginosa",0
"GCF_003975955.1_ASM397595v1_genomic.fna",1,"1_RXCE01000001","aeruginosa",0
"GCF_003975965.1_ASM397596v1_genomic.fna",1,"1_RXCF01000001","aeruginosa",0
"GCF_003976005.1_ASM397600v1_genomic.fna",1,"1_RXCI01000001","aeruginosa",0
"GCF_003976025.1_ASM397602v1_genomic.fna",1,"1_RXCO01000001","aeruginosa",0
"GCF_003976035.1_ASM397603v1_genomic.fna",1,"1_RXCN01000001","aeruginosa",0
"GCF_003976065.1_ASM397606v1_genomic.fna",1,"1_RXCR01000001","aeruginosa",0
"GCF_003976075.1_ASM397607v1_genomic.fna",1,"1_RXCP01000001","aeruginosa",0
"GCF_003976105.1_ASM397610v1_genomic.fna",1,"1_RXCU01000001","aeruginosa",0
"GCF_003976125.1_ASM397612v1_genomic.fna",1,"1_RXCW01000001","aeruginosa",0
"GCF_003976135.1_ASM397613v1_genomic.fna",1,"1_RXCX01000001","aeruginosa",0
"GCF_003976165.1_ASM397616v1_genomic.fna",1,"1_RXCZ01000001","aeruginosa",0
"GCF_003976175.1_ASM397617v1_genomic.fna",1,"1_RXDB01000001","aeruginosa",0
"GCF_003976185.1_ASM397618v1_genomic.fna",1,"1_RXDE01000001","aeruginosa",0
"GCF_003976225.1_ASM397622v1_genomic.fna",1,"1_RXDG01000001","aeruginosa",0
"GCF_003976235.1_ASM397623v1_genomic.fna",1,"1_RXDI01000001","aeruginosa",0
"GCF_003976265.1_ASM397626v1_genomic.fna",1,"1_RXDK01000001","aeruginosa",0
"GCF_003976275.1_ASM397627v1_genomic.fna",1,"1_RXDL01000001","aeruginosa",0
"GCF_003976295.1_ASM397629v1_genomic.fna",1,"1_RXDO01000001","aeruginosa",0
"GCF_003976325.1_ASM397632v1_genomic.fna",1,"1_RXDR01000001","aeruginosa",0
"GCF_003976335.1_ASM397633v1_genomic.fna",1,"1_RXDT01000001","aeruginosa",0
"GCF_003976365.1_ASM397636v1_genomic.fna",1,"1_RXDU01000001","aeruginosa",0
"GCF_003976375.1_ASM397637v1_genomic.fna",1,"1_RXDV01000001","aeruginosa",0
"GCF_003976405.1_ASM397640v1_genomic.fna",1,"1_RXED01000001","aeruginosa",0
"GCF_003976425.1_ASM397642v1_genomic.fna",1,"1_RXEN01000001","aeruginosa",0
"GCF_003976445.1_ASM397644v1_genomic.fna",1,"1_RXEH01000001","aeruginosa",0
"GCF_003976455.1_ASM397645v1_genomic.fna",1,"1_RXEQ01000001","aeruginosa",0
"GCF_003976465.1_ASM397646v1_genomic.fna",1,"1_RXER01000001","aeruginosa",0
"GCF_003976495.1_ASM397649v1_genomic.fna",1,"1_RXEM01000001","aeruginosa",0
"GCF_003976505.1_ASM397650v1_genomic.fna",1,"1_RXEO01000001","aeruginosa",0
"GCF_003976545.1_ASM397654v1_genomic.fna",1,"1_RXEV01000001","aeruginosa",0
"GCF_003976555.1_ASM397655v1_genomic.fna",1,"1_RXET01000001","aeruginosa",0
"GCF_003976565.1_ASM397656v1_genomic.fna",1,"1_RXFA01000001","aeruginosa",0
"GCF_003976585.1_ASM397658v1_genomic.fna",1,"1_RXEX01000001","aeruginosa",0
"GCF_003976595.1_ASM397659v1_genomic.fna",1,"1_RXFB01000001","aeruginosa",0
"GCF_003976645.1_ASM397664v1_genomic.fna",1,"1_RXFC01000001","aeruginosa",0
"GCF_003976655.1_ASM397665v1_genomic.fna",1,"1_RXFD01000001","aeruginosa",0
"GCF_003976665.1_ASM397666v1_genomic.fna",1,"1_RXFE01000001","aeruginosa",0
"GCF_003976675.1_ASM397667v1_genomic.fna",1,"1_RXFF01000001","aeruginosa",0
"GCF_003976685.1_ASM397668v1_genomic.fna",1,"1_RXFG01000001","aeruginosa",0
"GCF_003976745.1_ASM397674v1_genomic.fna",1,"1_RXFK01000001","aeruginosa",0
"GCF_003976755.1_ASM397675v1_genomic.fna",1,"1_RXFI01000001","aeruginosa",0
"GCF_003976765.1_ASM397676v1_genomic.fna",1,"1_RXEI01000001","aeruginosa",0
"GCF_003976775.1_ASM397677v1_genomic.fna",1,"1_RXEJ01000001","aeruginosa",0
"GCF_003976805.1_ASM397680v1_genomic.fna",1,"1_RXEP01000001","aeruginosa",0
"GCF_003976845.1_ASM397684v1_genomic.fna",1,"1_RXEY01000001","aeruginosa",0
"GCF_003976855.1_ASM397685v1_genomic.fna",1,"1_RXES01000001","aeruginosa",0
"GCF_003976865.1_ASM397686v1_genomic.fna",1,"1_RXEW01000001","aeruginosa",0
"GCF_003976875.1_ASM397687v1_genomic.fna",1,"1_RXEU01000001","aeruginosa",0
"GCF_003976905.1_ASM397690v1_genomic.fna",1,"1_RXEZ01000001","aeruginosa",0
"GCF_003976945.1_ASM397694v1_genomic.fna",1,"1_RXFH01000001","aeruginosa",0
"GCF_003976965.1_ASM397696v1_genomic.fna",1,"1_RXFJ01000001","aeruginosa",0
"GCF_003977535.1_ASM397753v1_genomic.fna",1,"1_RYXU01000006","aeruginosa",0
"GCF_003977895.1_ASM397789v1_genomic.fna",1,"1_RXTY01000001","aeruginosa",0
"GCF_003977915.1_ASM397791v1_genomic.fna",1,"1_RXUC01000001","aeruginosa",0
"GCF_003977935.1_ASM397793v1_genomic.fna",1,"1_RXUR01000001","aeruginosa",0
"GCF_003977945.1_ASM397794v1_genomic.fna",1,"1_RXVF01000001","aeruginosa",0
"GCF_003977955.1_ASM397795v1_genomic.fna",1,"1_RXUS01000001","aeruginosa",0
"GCF_003977965.1_ASM397796v1_genomic.fna",1,"1_RXVG01000001","aeruginosa",0
"GCF_003977995.1_ASM397799v1_genomic.fna",1,"1_RXUH01000001","aeruginosa",0
"GCF_003978035.1_ASM397803v1_genomic.fna",1,"1_RXVJ01000001","aeruginosa",0
"GCF_003991465.1_ASM399146v1_genomic.fna",1,"1_CP034409","aeruginosa",0
"GCF_004000495.1_ASM400049v1_genomic.fna",1,"1_CP034430","aeruginosa",0
"GCF_004010895.1_ASM401089v1_genomic.fna",1,"1_CP022478","aeruginosa",0
"GCF_004015785.1_ASM401578v1_genomic.fna",1,"48_ML137223","panacis",0
"GCF_004053835.1_ASM405383v1_genomic.fna",1,"1_SBKC01000001","aeruginosa",0
"GCF_004053845.1_ASM405384v1_genomic.fna",1,"1_SBJW01000001","aeruginosa",0
"GCF_004053855.1_ASM405385v1_genomic.fna",1,"1_SBJT01000001","aeruginosa",0
"GCF_004053865.1_ASM405386v1_genomic.fna",1,"1_SBKA01000001","aeruginosa",0
"GCF_004053935.1_ASM405393v1_genomic.fna",1,"1_SBJZ01000001","aeruginosa",0
"GCF_004053945.1_ASM405394v1_genomic.fna",1,"1_SBKB01000001","aeruginosa",0
"GCF_004053955.1_ASM405395v1_genomic.fna",1,"1_SBJU01000001","aeruginosa",0
"GCF_004053975.1_ASM405397v1_genomic.fna",1,"1_SBJQ01000001","aeruginosa",0
"GCF_004053985.1_ASM405398v1_genomic.fna",1,"1_SBJY01000001","aeruginosa",0
"GCF_004054035.1_ASM405403v1_genomic.fna",1,"1_SBJV01000001","aeruginosa",0
"GCF_004054045.1_ASM405404v1_genomic.fna",1,"1_SBJX01000001","aeruginosa",0
"GCF_004054065.1_ASM405406v1_genomic.fna",1,"1_SBJR01000001","aeruginosa",0
"GCF_004054095.1_ASM405409v1_genomic.fna",1,"1_SBJS01000001","aeruginosa",0
"GCF_004102665.1_ASM410266v1_genomic.fna",1,"1_CP032126","aeruginosa",0
"GCF_004123325.1_ASM412332v1_genomic.fna",1,"1_SDVH01000010","aeruginosa",0
"GCF_004123335.1_ASM412333v1_genomic.fna",1,"1_SDVP01000010","aeruginosa",0
"GCF_004123345.1_ASM412334v1_genomic.fna",1,"1_SDVE01000010","aeruginosa",0
"GCF_004123415.1_ASM412341v1_genomic.fna",1,"1_SDVQ01000044","aeruginosa",0
"GCF_004123425.1_ASM412342v1_genomic.fna",1,"1_SDVJ01000100","aeruginosa",0
"GCF_004123435.1_ASM412343v1_genomic.fna",1,"1_SDVR01000010","aeruginosa",0
"GCF_004123445.1_ASM412344v1_genomic.fna",1,"1_SDVS01000100","aeruginosa",0
"GCF_004123475.1_ASM412347v1_genomic.fna",1,"1_SDVT01000099","aeruginosa",0
"GCF_004123515.1_ASM412351v1_genomic.fna",1,"1_SDVL01000100","aeruginosa",0
"GCF_004123525.1_ASM412352v1_genomic.fna",1,"1_SDVM01000100","aeruginosa",0
"GCF_004123535.1_ASM412353v1_genomic.fna",1,"1_SDVO01000010","aeruginosa",0
"GCF_004123545.1_ASM412354v1_genomic.fna",1,"1_SDVF01000100","aeruginosa",0
"GCF_004123565.1_ASM412356v1_genomic.fna",1,"1_SDVG01000099","aeruginosa",0
"GCF_004123615.1_ASM412361v1_genomic.fna",1,"1_SDVI01000100","aeruginosa",0
"GCF_004123625.1_ASM412362v1_genomic.fna",1,"1_SDVK01000054","aeruginosa",0
"GCF_004123635.1_ASM412363v1_genomic.fna",1,"1_SDVN01000099","aeruginosa",0
"GCF_004124545.1_ASM412454v1_genomic.fna",0,"0_MUHL01000123","syringae",0
"GCF_004124555.1_ASM412455v1_genomic.fna",0,"0_MUHM01000142","syringae",0
"GCF_004124595.1_ASM412459v1_genomic.fna",0,"0_MUHO01000059","syringae",0
"GCF_004124605.1_ASM412460v1_genomic.fna",0,"0_MUHP01000142","syringae",0
"GCF_004124655.1_ASM412465v1_genomic.fna",0,"0_MUHQ01000165","syringae",0
"GCF_004124675.1_ASM412467v1_genomic.fna",0,"0_MVAS01000070","syringae",0
"GCF_004124735.1_ASM412473v1_genomic.fna",0,"0_MVAU01000081","syringae",0
"GCF_004124865.1_ASM412486v1_genomic.fna",0,"0_MVBA01000158","syringae",0
"GCF_004145785.1_ASM414578v1_genomic.fna",1,"1_SELC01000001","aeruginosa",0
"GCF_004146325.1_ASM414632v1_genomic.fna",1,"1_SELB01000001","aeruginosa",0
"GCF_004152825.1_ASM415282v1_genomic.fna",1,"1_SEME01000001","aeruginosa",0
"GCF_004152855.1_ASM415285v1_genomic.fna",1,"1_SEMF01000001","aeruginosa",0
"GCF_004193735.1_ASM419373v1_genomic.fna",1,"1_CP035739","aeruginosa",0
"GCF_004212425.1_ASM421242v1_genomic.fna",0,"13_RXNH01000100","mohnii",0
"GCF_004213525.1_ASM421352v1_genomic.fna",1,"1_SGUI01000100","aeruginosa",0
"GCF_004291075.1_ASM429107v1_genomic.fna",1,"1_CP031677","aeruginosa",0
"GCF_004323795.1_ASM432379v1_genomic.fna",0,"0_CP034558","avellanae",0
"GCF_004341115.1_ASM434111v1_genomic.fna",0,"9_SLYS01000001","oryzihabitans_group",0
"GCF_004343215.1_ASM434321v1_genomic.fna",1,"9_SMCF01000001","fulva",0
"GCF_004343455.1_ASM434345v1_genomic.fna",1,"9_SMCT01000001","fulva",0
"GCF_004345935.1_ASM434593v1_genomic.fna",1,"9_SLYG01000001","panacis",0
"GCF_004346335.1_ASM434633v1_genomic.fna",1,"9_SMBD01000001","fulva",0
"GCF_004346985.1_ASM434698v1_genomic.fna",1,"1_CP028330","aeruginosa",0
"GCF_004347005.1_ASM434700v1_genomic.fna",1,"1_CP028332","aeruginosa",0
"GCF_004347025.1_ASM434702v1_genomic.fna",1,"1_CP028331","aeruginosa",0
"GCF_004347045.1_ASM434704v1_genomic.fna",1,"1_CP028368","aeruginosa",0
"GCF_004348895.1_ASM434889v1_genomic.fna",0,"119_RRZK01000005","vancouverensis",0
"GCF_004349745.1_ASM434974v1_genomic.fna",1,"1_SCWH01000001","aeruginosa",0
"GCF_004349785.1_ASM434978v1_genomic.fna",1,"1_SCWI01000001","aeruginosa",0
"GCF_004349795.1_ASM434979v1_genomic.fna",1,"1_SCWL01000001","aeruginosa",0
"GCF_004349825.1_ASM434982v1_genomic.fna",1,"1_SCWM01000001","aeruginosa",0
"GCF_004349845.1_ASM434984v1_genomic.fna",1,"1_SCWN01000001","aeruginosa",0
"GCF_004349865.1_ASM434986v1_genomic.fna",1,"1_SCWQ01000001","aeruginosa",0
"GCF_004349875.1_ASM434987v1_genomic.fna",1,"1_SCWP01000001","aeruginosa",0
"GCF_004349895.1_ASM434989v1_genomic.fna",1,"1_SCWT01000001","aeruginosa",0
"GCF_004349905.1_ASM434990v1_genomic.fna",1,"1_SCWU01000001","aeruginosa",0
"GCF_004349915.1_ASM434991v1_genomic.fna",1,"1_SCWW01000001","aeruginosa",0
"GCF_004349955.1_ASM434995v1_genomic.fna",1,"1_SCWX01000001","aeruginosa",0
"GCF_004349975.1_ASM434997v1_genomic.fna",1,"1_SCWZ01000001","aeruginosa",0
"GCF_004349985.1_ASM434998v1_genomic.fna",1,"1_SCWY01000001","aeruginosa",0
"GCF_004349995.1_ASM434999v1_genomic.fna",1,"1_SCXA01000001","aeruginosa",0
"GCF_004350025.1_ASM435002v1_genomic.fna",1,"1_SCXD01000001","aeruginosa",0
"GCF_004350055.1_ASM435005v1_genomic.fna",1,"1_SCXE01000001","aeruginosa",0
"GCF_004350095.1_ASM435009v1_genomic.fna",1,"1_SCXG01000001","aeruginosa",0
"GCF_004350115.1_ASM435011v1_genomic.fna",1,"1_SCXH01000001","aeruginosa",0
"GCF_004350125.1_ASM435012v1_genomic.fna",1,"1_SCXK01000001","aeruginosa",0
"GCF_004350135.1_ASM435013v1_genomic.fna",1,"1_SCXL01000001","aeruginosa",0
"GCF_004350165.1_ASM435016v1_genomic.fna",1,"1_SCXN01000001","aeruginosa",0
"GCF_004350205.1_ASM435020v1_genomic.fna",1,"1_SCXO01000001","aeruginosa",0
"GCF_004350335.1_ASM435033v1_genomic.fna",1,"1_SCWJ01000001","aeruginosa",0
"GCF_004350355.1_ASM435035v1_genomic.fna",1,"1_SCWK01000001","aeruginosa",0
"GCF_004350385.1_ASM435038v1_genomic.fna",1,"1_SCWO01000001","aeruginosa",0
"GCF_004350405.1_ASM435040v1_genomic.fna",1,"1_SCWR01000001","aeruginosa",0
"GCF_004350415.1_ASM435041v1_genomic.fna",1,"1_SCWS01000001","aeruginosa",0
"GCF_004350435.1_ASM435043v1_genomic.fna",1,"1_SCWV01000001","aeruginosa",0
"GCF_004350455.1_ASM435045v1_genomic.fna",1,"1_SCXB01000001","aeruginosa",0
"GCF_004350485.1_ASM435048v1_genomic.fna",1,"1_SCXC01000001","aeruginosa",0
"GCF_004350525.1_ASM435052v1_genomic.fna",1,"1_SCXJ01000001","aeruginosa",0
"GCF_004350555.1_ASM435055v1_genomic.fna",1,"1_SCXM01000001","aeruginosa",0
"GCF_004350565.1_ASM435056v1_genomic.fna",1,"1_SCXP01000001","aeruginosa",0
"GCF_004351835.1_ASM435183v1_genomic.fna",1,"1_SDAJ01000001","aeruginosa",0
"GCF_004355125.1_ASM435512v1_genomic.fna",1,"1_CP037925","aeruginosa",0
"GCF_004355145.1_ASM435514v1_genomic.fna",1,"1_CP037926","aeruginosa",0
"GCF_004362325.1_ASM436232v1_genomic.fna",0,"0_SNWO01000001","cannabina",0
"GCF_004363635.1_ASM436363v1_genomic.fna",1,"38_SNZI01000001","proteolytica",0
"GCF_004364075.1_ASM436407v1_genomic.fna",1,"9_SOAH01000001","marginalis",0
"GCF_004365765.1_ASM436576v1_genomic.fna",0,"17_SOCQ01000001","helmanticensis",1
"GCF_004368835.1_ASM436883v1_genomic.fna",0,"9_SOCG01000001","fragi",0
"GCF_004369025.1_ASM436902v1_genomic.fna",0,"9_ML178805","alcaliphila_group",0
"GCF_004369865.1_ASM436986v1_genomic.fna",1,"1_RWKX01000001","aeruginosa",0
"GCF_004369915.1_ASM436991v1_genomic.fna",1,"1_RWKY01000001","aeruginosa",0
"GCF_004369935.1_ASM436993v1_genomic.fna",1,"1_RWKZ01000001","aeruginosa",0
"GCF_004369945.1_ASM436994v1_genomic.fna",1,"1_RWLA01000001","aeruginosa",0
"GCF_004369975.1_ASM436997v1_genomic.fna",1,"1_RWLC01000001","aeruginosa",0
"GCF_004369995.1_ASM436999v1_genomic.fna",1,"1_RWLD01000001","aeruginosa",0
"GCF_004370015.1_ASM437001v1_genomic.fna",1,"1_RWLF01000001","aeruginosa",0
"GCF_004370025.1_ASM437002v1_genomic.fna",1,"1_RWLE01000001","aeruginosa",0
"GCF_004370045.1_ASM437004v1_genomic.fna",1,"1_RWLH01000001","aeruginosa",0
"GCF_004370075.1_ASM437007v1_genomic.fna",1,"1_RWLI01000001","aeruginosa",0
"GCF_004370095.1_ASM437009v1_genomic.fna",1,"1_RWLN01000001","aeruginosa",0
"GCF_004370105.1_ASM437010v1_genomic.fna",1,"1_RWLL01000001","aeruginosa",0
"GCF_004370125.1_ASM437012v1_genomic.fna",1,"1_RWLP01000001","aeruginosa",0
"GCF_004370145.1_ASM437014v1_genomic.fna",1,"1_RWLQ01000001","aeruginosa",0
"GCF_004370185.1_ASM437018v1_genomic.fna",1,"1_RWLU01000001","aeruginosa",0
"GCF_004370195.1_ASM437019v1_genomic.fna",1,"1_RWLT01000001","aeruginosa",0
"GCF_004370205.1_ASM437020v1_genomic.fna",1,"1_RWLS01000001","aeruginosa",0
"GCF_004370215.1_ASM437021v1_genomic.fna",1,"1_RWLV01000001","aeruginosa",0
"GCF_004370235.1_ASM437023v1_genomic.fna",1,"1_RWLX01000001","aeruginosa",0
"GCF_004370285.1_ASM437028v1_genomic.fna",1,"1_RWMB01000001","aeruginosa",0
"GCF_004370295.1_ASM437029v1_genomic.fna",1,"1_RWLY01000001","aeruginosa",0
"GCF_004370305.1_ASM437030v1_genomic.fna",1,"1_RWMD01000001","aeruginosa",0
"GCF_004370315.1_ASM437031v1_genomic.fna",1,"1_RWME01000001","aeruginosa",0
"GCF_004370345.1_ASM437034v1_genomic.fna",1,"1_RWMF01000001","aeruginosa",0
"GCF_004370385.1_ASM437038v1_genomic.fna",1,"1_RWMG01000001","aeruginosa",0
"GCF_004370395.1_ASM437039v1_genomic.fna",1,"1_RWMH01000001","aeruginosa",0
"GCF_004370405.1_ASM437040v1_genomic.fna",1,"1_RWMJ01000001","aeruginosa",0
"GCF_004370425.1_ASM437042v1_genomic.fna",1,"1_RWMK01000001","aeruginosa",0
"GCF_004370435.1_ASM437043v1_genomic.fna",1,"1_RWMM01000001","aeruginosa",0
"GCF_004370455.1_ASM437045v1_genomic.fna",1,"1_RWMP01000001","aeruginosa",0
"GCF_004370505.1_ASM437050v1_genomic.fna",1,"1_RWMQ01000001","aeruginosa",0
"GCF_004370515.1_ASM437051v1_genomic.fna",1,"1_RWMR01000001","aeruginosa",0
"GCF_004370525.1_ASM437052v1_genomic.fna",1,"1_RWMT01000001","aeruginosa",0
"GCF_004370535.1_ASM437053v1_genomic.fna",1,"1_RWMS01000001","aeruginosa",0
"GCF_004370545.1_ASM437054v1_genomic.fna",1,"1_RWMV01000001","aeruginosa",0
"GCF_004370605.1_ASM437060v1_genomic.fna",1,"1_RWMZ01000001","aeruginosa",0
"GCF_004370615.1_ASM437061v1_genomic.fna",1,"1_RWMX01000001","aeruginosa",0
"GCF_004370625.1_ASM437062v1_genomic.fna",1,"1_RWNC01000001","aeruginosa",0
"GCF_004370635.1_ASM437063v1_genomic.fna",1,"1_RWND01000001","aeruginosa",0
"GCF_004370665.1_ASM437066v1_genomic.fna",1,"1_RWNG01000001","aeruginosa",0
"GCF_004370705.1_ASM437070v1_genomic.fna",1,"1_RWNL01000001","aeruginosa",0
"GCF_004370715.1_ASM437071v1_genomic.fna",1,"1_RWNH01000001","aeruginosa",0
"GCF_004370735.1_ASM437073v1_genomic.fna",1,"1_RWNM01000001","aeruginosa",0
"GCF_004370775.1_ASM437077v1_genomic.fna",1,"1_RWNN01000001","aeruginosa",0
"GCF_004370795.1_ASM437079v1_genomic.fna",1,"1_RWNP01000001","aeruginosa",0
"GCF_004370815.1_ASM437081v1_genomic.fna",1,"1_RWNQ01000001","aeruginosa",0
"GCF_004370835.1_ASM437083v1_genomic.fna",1,"1_RWNR01000001","aeruginosa",0
"GCF_004370865.1_ASM437086v1_genomic.fna",1,"1_RWLB01000001","aeruginosa",0
"GCF_004370875.1_ASM437087v1_genomic.fna",1,"1_RWLG01000001","aeruginosa",0
