match,cleaned_filename,mismatch,positive,gaps,ppos,pident,qcovs,evalue,bitscore,sstart,send,species
55_LJRS01000098,4_UWET01000121,46,8297,0,99.45,99.449,100,0.0,15152.0,1,8343,viridiflava
55_LJRS01000098,4_UUGH01000036,120,8223,0,98.56,98.56200000000001,100,0.0,14742.0,1,8343,viridiflava
55_LJRS01000098,4_UTYS01000058,82,8261,0,99.02,99.01700000000001,100,0.0,14953.0,1,8343,viridiflava
55_LJRS01000098,4_UTSW01000052,40,8303,0,99.52,99.521,100,0.0,15186.0,1,8343,viridiflava
55_LJRS01000098,4_UUPJ01000043,110,8233,0,98.68,98.682,100,0.0,14798.0,1,8343,viridiflava
55_LJRS01000098,4_UUBS01000057,40,8303,0,99.52,99.521,100,0.0,15186.0,1,8343,viridiflava
55_LJRS01000098,4_UWEO01000101,62,8281,0,99.26,99.257,100,0.0,15064.0,1,8343,viridiflava
55_LJRS01000098,4_UUGX01000075,104,8239,0,98.75,98.75299999999999,100,0.0,14831.0,1,8343,viridiflava
55_LJRS01000098,4_UTNJ01000061,86,8257,0,98.97,98.969,100,0.0,14931.0,1,8343,viridiflava
55_LJRS01000098,4_UTLL01000025,59,8284,0,99.29,99.29299999999999,100,0.0,15080.0,1,8343,viridiflava
55_LJRS01000098,4_UUHZ01000057,42,8301,0,99.5,99.49700000000001,100,0.0,15175.0,1,8343,viridiflava
55_LJRS01000098,4_UVUR01000043,40,8303,0,99.52,99.521,100,0.0,15186.0,1,8343,viridiflava
55_LJRS01000098,4_UTHN01000171,81,8262,0,99.03,99.029,100,0.0,14958.0,1,8343,viridiflava
55_LJRS01000098,4_UTKD01000055,86,8257,0,98.97,98.969,100,0.0,14931.0,1,8343,viridiflava
55_LJRS01000098,4_UUFJ01000038,40,8303,0,99.52,99.521,100,0.0,15186.0,1,8343,viridiflava
55_LJRS01000098,4_UUJL01000048,86,8257,0,98.97,98.969,100,0.0,14931.0,1,8343,viridiflava
55_LJRS01000098,4_UTRB01000044,82,8261,0,99.02,99.01700000000001,100,0.0,14953.0,1,8343,viridiflava
55_LJRS01000098,4_UUOF01000149,86,8257,0,98.97,98.969,100,0.0,14931.0,1,8343,viridiflava
55_LJRS01000098,4_UTJA01000051,124,8219,0,98.51,98.514,100,0.0,14720.0,1,8343,viridiflava
55_LJRS01000098,4_UVYJ01000057,86,8257,0,98.97,98.969,100,0.0,14931.0,1,8343,viridiflava
55_LJRS01000098,4_UUMZ01000030,82,8261,0,99.02,99.01700000000001,100,0.0,14953.0,1,8343,viridiflava
55_LJRS01000098,4_UUNM01000084,66,8277,0,99.21,99.209,100,0.0,15042.0,1,8343,viridiflava
55_LJRS01000098,4_UVVR01000039,123,8220,0,98.53,98.52600000000001,100,0.0,14726.0,1,8343,viridiflava
55_LJRS01000098,4_UUJZ01000061,96,8247,0,98.85,98.84899999999999,100,0.0,14875.0,1,8343,viridiflava
55_LJRS01000098,4_UTCR01000128,124,8219,0,98.51,98.514,100,0.0,14720.0,1,8343,viridiflava
55_LJRS01000098,4_UUFY01000027,59,8284,0,99.29,99.29299999999999,100,0.0,15080.0,1,8343,viridiflava
55_LJRS01000098,4_UWDV01000076,124,8219,0,98.51,98.514,100,0.0,14720.0,1,8343,viridiflava
55_LJRS01000098,4_UTLF01000035,82,8261,0,99.02,99.01700000000001,100,0.0,14953.0,1,8343,viridiflava
55_LJRS01000098,4_UULV01000033,112,8231,0,98.66,98.65799999999999,100,0.0,14787.0,1,8343,viridiflava
55_LJRS01000098,4_UTNL01000079,84,8259,0,98.99,98.993,100,0.0,14942.0,1,8343,viridiflava
55_LJRS01000098,4_UTTF01000038,40,8303,0,99.52,99.521,100,0.0,15186.0,1,8343,viridiflava
55_LJRS01000098,4_UTHU01000099,84,8259,0,98.99,98.993,100,0.0,14942.0,1,8343,viridiflava
55_LJRS01000098,4_UUKK01000071,86,8257,0,98.97,98.969,100,0.0,14931.0,1,8343,viridiflava
55_LJRS01000098,4_UTAJ01000040,84,8259,0,98.99,98.993,100,0.0,14942.0,1,8343,viridiflava
55_LJRS01000098,4_UWAY01000063,112,8231,0,98.66,98.65799999999999,100,0.0,14787.0,1,8343,viridiflava
55_LJRS01000098,4_UUBC01001513,110,8233,0,98.68,98.682,100,0.0,14798.0,1,8343,viridiflava
55_LJRS01000098,4_UTGY01000127,86,8257,0,98.97,98.969,100,0.0,14931.0,1,8343,viridiflava
55_LJRS01000098,4_UTGU01000124,82,8261,0,99.02,99.01700000000001,100,0.0,14953.0,1,8343,viridiflava
55_LJRS01000098,4_UTOC01000045,82,8261,0,99.02,99.01700000000001,100,0.0,14953.0,1,8343,viridiflava
55_LJRS01000098,4_UTEZ01000454,84,8259,0,98.99,98.993,100,0.0,14942.0,1,8343,viridiflava
55_LJRS01000098,4_UWIZ01000142,123,8220,0,98.53,98.52600000000001,100,0.0,14726.0,1,8343,viridiflava
55_LJRS01000098,4_UUPK01000070,103,8240,0,98.77,98.765,100,0.0,14837.0,1,8343,viridiflava
55_LJRS01000098,4_UTLP01000045,84,8259,0,98.99,98.993,100,0.0,14942.0,1,8343,viridiflava
55_LJRS01000098,4_UTSB01000062,40,8303,0,99.52,99.521,100,0.0,15186.0,1,8343,viridiflava
55_LJRS01000098,4_UUGF01000013,59,8284,0,99.29,99.29299999999999,100,0.0,15080.0,1,8343,viridiflava
55_LJRS01000098,4_UTMK01000070,84,8259,0,98.99,98.993,100,0.0,14942.0,1,8343,viridiflava
55_LJRS01000098,4_RHQN01000010,693,7643,8,91.6,91.59899999999999,100,0.0,11518.0,1,8343,viridiflava
55_LJRS01000098,4_UWBK01000074,46,8297,0,99.45,99.449,100,0.0,15152.0,1,8343,viridiflava
55_LJRS01000098,4_UWIK01000071,82,8261,0,99.02,99.01700000000001,100,0.0,14953.0,1,8343,viridiflava
55_LJRS01000098,4_UTWR01000048,21,8322,0,99.75,99.74799999999999,100,0.0,15291.0,1,8343,viridiflava
55_LJRS01000098,4_UVTW01000041,84,8259,0,98.99,98.993,100,0.0,14942.0,1,8343,viridiflava
55_LJRS01000098,4_UTSR01000039,40,8303,0,99.52,99.521,100,0.0,15186.0,1,8343,viridiflava
55_LJRS01000098,4_UTUG01000041,124,8219,0,98.51,98.514,100,0.0,14720.0,1,8343,viridiflava
55_LJRS01000098,4_UWAE01000040,84,8259,0,98.99,98.993,100,0.0,14942.0,1,8343,viridiflava
55_LJRS01000098,4_UUKN01000045,126,8217,0,98.49,98.49,100,0.0,14709.0,1,8343,viridiflava
55_LJRS01000098,4_UVWL01000053,40,8303,0,99.52,99.521,100,0.0,15186.0,1,8343,viridiflava
55_LJRS01000098,4_UTHY01000076,82,8261,0,99.02,99.01700000000001,100,0.0,14953.0,1,8343,viridiflava
55_LJRS01000098,4_UUDJ01000040,82,8261,0,99.02,99.01700000000001,100,0.0,14953.0,1,8343,viridiflava
55_LJRS01000098,4_UUHW01000041,49,8294,0,99.41,99.413,100,0.0,15136.0,1,8343,viridiflava
55_LJRS01000098,4_UTNS01000066,97,8246,0,98.84,98.837,100,0.0,14870.0,1,8343,viridiflava
55_LJRS01000098,4_UVUO01000051,49,8294,0,99.41,99.413,100,0.0,15136.0,1,8343,viridiflava
55_LJRS01000098,4_UTDQ01000138,103,8240,0,98.77,98.765,100,0.0,14837.0,1,8343,viridiflava
55_LJRS01000098,4_UTPZ01000104,50,8293,0,99.4,99.40100000000001,100,0.0,15130.0,1,8343,viridiflava
55_LJRS01000098,4_UTBV01000112,103,8240,0,98.77,98.765,100,0.0,14837.0,1,8343,viridiflava
55_LJRS01000098,4_UTHC01000131,84,8259,0,98.99,98.993,100,0.0,14942.0,1,8343,viridiflava
55_LJRS01000098,4_UUGP01000060,21,8322,0,99.75,99.74799999999999,100,0.0,15291.0,1,8343,viridiflava
55_LJRS01000098,4_UUBY01000050,40,8303,0,99.52,99.521,100,0.0,15186.0,1,8343,viridiflava
55_LJRS01000098,4_UUJW01000064,126,8217,0,98.49,98.49,100,0.0,14709.0,1,8343,viridiflava
55_LJRS01000098,4_UTUO01000049,123,8220,0,98.53,98.52600000000001,100,0.0,14726.0,1,8343,viridiflava
55_LJRS01000098,4_UUAF01000053,50,8293,0,99.4,99.40100000000001,100,0.0,15130.0,1,8343,viridiflava
55_LJRS01000098,4_UTJC01000040,84,8259,0,98.99,98.993,100,0.0,14942.0,1,8343,viridiflava
55_LJRS01000098,4_UTRD01000038,82,8261,0,99.02,99.01700000000001,100,0.0,14953.0,1,8343,viridiflava
55_LJRS01000098,4_UTWA01000055,21,8322,0,99.75,99.74799999999999,100,0.0,15291.0,1,8343,viridiflava
55_LJRS01000098,4_UUBF01000055,82,8261,0,99.02,99.01700000000001,100,0.0,14953.0,1,8343,viridiflava
55_LJRS01000098,4_UTFF01000129,59,8284,0,99.29,99.29299999999999,100,0.0,15080.0,1,8343,viridiflava
55_LJRS01000098,4_UWBQ01000037,59,8284,0,99.29,99.29299999999999,100,0.0,15080.0,1,8343,viridiflava
55_LJRS01000098,4_UUCR01000053,82,8261,0,99.02,99.01700000000001,100,0.0,14953.0,1,8343,viridiflava
55_LJRS01000098,4_UTYO01000144,112,8231,0,98.66,98.65799999999999,100,0.0,14787.0,1,8343,viridiflava
55_LJRS01000098,4_UTLA01000056,40,8303,0,99.52,99.521,100,0.0,15186.0,1,8343,viridiflava
55_LJRS01000098,4_UWFP01000094,112,8231,0,98.66,98.65799999999999,100,0.0,14787.0,1,8343,viridiflava
55_LJRS01000098,4_UTRL01000052,40,8303,0,99.52,99.521,100,0.0,15186.0,1,8343,viridiflava
55_LJRS01000098,4_UTXR01000028,59,8284,0,99.29,99.29299999999999,100,0.0,15080.0,1,8343,viridiflava
55_LJRS01000098,4_UTYX01000033,84,8259,0,98.99,98.993,100,0.0,14942.0,1,8343,viridiflava
55_LJRS01000098,4_UUDM01000034,82,8261,0,99.02,99.01700000000001,100,0.0,14953.0,1,8343,viridiflava
55_LJRS01000098,4_UUDW01000037,124,8219,0,98.51,98.514,100,0.0,14720.0,1,8343,viridiflava
55_LJRS01000098,4_UUIS01000096,861,7463,32,89.31,89.31299999999996,100,0.0,10455.0,1,8343,viridiflava
55_LJRS01000098,4_UWED01000071,59,8284,0,99.29,99.29299999999999,100,0.0,15080.0,1,8343,viridiflava
55_LJRS01000098,4_UWJB01000041,59,8284,0,99.29,99.29299999999999,100,0.0,15080.0,1,8343,viridiflava
55_LJRS01000098,4_UTLW01000064,86,8257,0,98.97,98.969,100,0.0,14931.0,1,8343,viridiflava
55_LJRS01000098,4_UUEA01000060,40,8303,0,99.52,99.521,100,0.0,15186.0,1,8343,viridiflava
55_LJRS01000098,4_UTDU01000154,112,8231,0,98.66,98.65799999999999,100,0.0,14787.0,1,8343,viridiflava
55_LJRS01000098,4_UTJH01000051,82,8261,0,99.02,99.01700000000001,100,0.0,14953.0,1,8343,viridiflava
55_LJRS01000098,4_UWHK01000103,84,8259,0,98.99,98.993,100,0.0,14942.0,1,8343,viridiflava
55_LJRS01000098,4_UUBD01000036,84,8259,0,98.99,98.993,100,0.0,14942.0,1,8343,viridiflava
55_LJRS01000098,4_UWHM01000081,106,8237,0,98.73,98.729,100,0.0,14820.0,1,8343,viridiflava
55_LJRS01000098,4_UTJN01000044,84,8259,0,98.99,98.993,100,0.0,14942.0,1,8343,viridiflava
55_LJRS01000098,4_UUJU01000035,110,8233,0,98.68,98.682,100,0.0,14798.0,1,8343,viridiflava
55_LJRS01000098,4_UUMH01000036,82,8261,0,99.02,99.01700000000001,100,0.0,14953.0,1,8343,viridiflava
55_LJRS01000098,4_UWGU01000118,37,8306,0,99.56,99.557,100,0.0,15202.0,1,8343,viridiflava
55_LJRS01000098,4_UWCZ01000092,82,8261,0,99.02,99.01700000000001,100,0.0,14953.0,1,8343,viridiflava
55_LJRS01000098,4_UUFO01000055,21,8322,0,99.75,99.74799999999999,100,0.0,15291.0,1,8343,viridiflava
55_LJRS01000098,4_UUKQ01000045,124,8219,0,98.51,98.514,100,0.0,14720.0,1,8343,viridiflava
55_LJRS01000098,4_UUCL01000021,112,8231,0,98.66,98.65799999999999,100,0.0,14787.0,1,8343,viridiflava
55_LJRS01000098,4_UTFH01000047,59,8284,0,99.29,99.29299999999999,100,0.0,15080.0,1,8343,viridiflava
55_LJRS01000098,4_UUEY01000040,86,8257,0,98.97,98.969,100,0.0,14931.0,1,8343,viridiflava
55_LJRS01000098,4_UTIN01000054,84,8259,0,98.99,98.993,100,0.0,14942.0,1,8343,viridiflava
55_LJRS01000098,4_UVXB01000050,110,8233,0,98.68,98.682,100,0.0,14798.0,1,8343,viridiflava
55_LJRS01000098,4_UTWI01000051,21,8322,0,99.75,99.74799999999999,100,0.0,15291.0,1,8343,viridiflava
55_LJRS01000098,4_UTJW01000038,124,8219,0,98.51,98.514,100,0.0,14720.0,1,8343,viridiflava
55_LJRS01000098,4_UVZV01000046,124,8219,0,98.51,98.514,100,0.0,14720.0,1,8343,viridiflava
55_LJRS01000098,4_UTOZ01000053,59,8284,0,99.29,99.29299999999999,100,0.0,15080.0,1,8343,viridiflava
55_LJRS01000098,4_UUFT01000044,86,8257,0,98.97,98.969,100,0.0,14931.0,1,8343,viridiflava
55_LJRS01000098,4_UTHQ01000480,852,7469,38,89.35,89.353,100,0.0,10471.0,1,8343,viridiflava
55_LJRS01000098,4_UTBE01000036,78,8265,0,99.07,99.065,100,0.0,14975.0,1,8343,viridiflava
55_LJRS01000098,4_UTYR01000115,112,8231,0,98.66,98.65799999999999,100,0.0,14787.0,1,8343,viridiflava
55_LJRS01000098,4_UUMI01000065,123,8220,0,98.53,98.52600000000001,100,0.0,14726.0,1,8343,viridiflava
55_LJRS01000098,4_UTUQ01000027,59,8284,0,99.29,99.29299999999999,100,0.0,15080.0,1,8343,viridiflava
55_LJRS01000098,4_UTUF01000051,86,8257,0,98.97,98.969,100,0.0,14931.0,1,8343,viridiflava
55_LJRS01000098,4_UWAZ01000058,84,8259,0,98.99,98.993,100,0.0,14942.0,1,8343,viridiflava
55_LJRS01000098,4_UWBT01000083,106,8237,0,98.73,98.729,100,0.0,14820.0,1,8343,viridiflava
55_LJRS01000098,4_UVXK01000031,59,8284,0,99.29,99.29299999999999,100,0.0,15080.0,1,8343,viridiflava
55_LJRS01000098,4_UTYF01000085,112,8231,0,98.66,98.65799999999999,100,0.0,14787.0,1,8343,viridiflava
55_LJRS01000098,4_UVXH01000059,112,8231,0,98.66,98.65799999999999,100,0.0,14787.0,1,8343,viridiflava
55_LJRS01000098,4_UTHK01000170,86,8257,0,98.97,98.969,100,0.0,14931.0,1,8343,viridiflava
55_LJRS01000098,4_UTUI01000036,40,8303,0,99.52,99.521,100,0.0,15186.0,1,8343,viridiflava
55_LJRS01000098,4_UWDD01000072,59,8284,0,99.29,99.29299999999999,100,0.0,15080.0,1,8343,viridiflava
55_LJRS01000098,4_UTUM01000056,71,8272,0,99.15,99.149,100,0.0,15014.0,1,8343,viridiflava
55_LJRS01000098,4_USZW01000088,40,8303,0,99.52,99.521,100,0.0,15186.0,1,8343,viridiflava
55_LJRS01000098,4_UTSF01000073,122,8221,0,98.54,98.538,100,0.0,14731.0,1,8343,viridiflava
55_LJRS01000098,4_UTRX01000037,82,8261,0,99.02,99.01700000000001,100,0.0,14953.0,1,8343,viridiflava
55_LJRS01000098,4_UUMW01000070,106,8237,0,98.73,98.729,100,0.0,14820.0,1,8343,viridiflava
55_LJRS01000098,4_UTRT01000040,82,8261,0,99.02,99.01700000000001,100,0.0,14953.0,1,8343,viridiflava
55_LJRS01000098,4_UTXG01000070,86,8257,0,98.97,98.969,100,0.0,14931.0,1,8343,viridiflava
55_LJRS01000098,55_LJRS01000098,0,8343,0,100.0,100.0,100,0.0,15407.0,1,8343,viridiflava
55_LJRS01000098,4_UVVC01000026,84,8259,0,98.99,98.993,100,0.0,14942.0,1,8343,viridiflava
55_LJRS01000098,4_UTCX01000088,116,8227,0,98.61,98.61,100,0.0,14765.0,1,8343,viridiflava
55_LJRS01000098,4_UTFZ01000043,84,8259,0,98.99,98.993,100,0.0,14942.0,1,8343,viridiflava
55_LJRS01000098,4_UUJD01000060,82,8261,0,99.02,99.01700000000001,100,0.0,14953.0,1,8343,viridiflava
55_LJRS01000098,4_UVXX01000036,124,8219,0,98.51,98.514,100,0.0,14720.0,1,8343,viridiflava
55_LJRS01000098,4_UTMQ01000086,117,8226,0,98.6,98.598,100,0.0,14759.0,1,8343,viridiflava
55_LJRS01000098,4_UTQP01000070,40,8303,0,99.52,99.521,100,0.0,15186.0,1,8343,viridiflava
55_LJRS01000098,4_UTQI01000029,59,8284,0,99.29,99.29299999999999,100,0.0,15080.0,1,8343,viridiflava
55_LJRS01000098,4_UUGZ01000064,104,8239,0,98.75,98.75299999999999,100,0.0,14831.0,1,8343,viridiflava
55_LJRS01000098,4_UUMS01000068,89,8254,0,98.93,98.93299999999999,100,0.0,14914.0,1,8343,viridiflava
55_LJRS01000098,4_UWIB01000061,86,8257,0,98.97,98.969,100,0.0,14931.0,1,8343,viridiflava
55_LJRS01000098,4_UVUF01000039,84,8259,0,98.99,98.993,100,0.0,14942.0,1,8343,viridiflava
55_LJRS01000098,4_UUKT01000069,110,8233,0,98.68,98.682,100,0.0,14798.0,1,8343,viridiflava
55_LJRS01000098,4_UTZU01000025,59,8284,0,99.29,99.29299999999999,100,0.0,15080.0,1,8343,viridiflava
55_LJRS01000098,4_UWFW01000077,82,8261,0,99.02,99.01700000000001,100,0.0,14953.0,1,8343,viridiflava
55_LJRS01000098,4_UWEI01000097,86,8257,0,98.97,98.969,100,0.0,14931.0,1,8343,viridiflava
55_LJRS01000098,4_UTEI01000097,82,8261,0,99.02,99.01700000000001,100,0.0,14953.0,1,8343,viridiflava
55_LJRS01000098,4_UVSV01000036,106,8237,0,98.73,98.729,100,0.0,14820.0,1,8343,viridiflava
55_LJRS01000098,4_UUKB01000056,126,8217,0,98.49,98.49,100,0.0,14709.0,1,8343,viridiflava
55_LJRS01000098,4_UWBE01000049,40,8303,0,99.52,99.521,100,0.0,15186.0,1,8343,viridiflava
55_LJRS01000098,4_UTTE01000030,124,8219,0,98.51,98.514,100,0.0,14720.0,1,8343,viridiflava
55_LJRS01000098,4_UWFQ01000165,117,8226,0,98.6,98.598,100,0.0,14759.0,1,8343,viridiflava
55_LJRS01000098,4_UTVW01000058,37,8306,0,99.56,99.557,100,0.0,15202.0,1,8343,viridiflava
55_LJRS01000098,4_USZO01000090,112,8231,0,98.66,98.65799999999999,100,0.0,14787.0,1,8343,viridiflava
55_LJRS01000098,4_UVTO01000043,82,8261,0,99.02,99.01700000000001,100,0.0,14953.0,1,8343,viridiflava
55_LJRS01000098,4_UUGG01000112,104,8239,0,98.75,98.75299999999999,100,0.0,14831.0,1,8343,viridiflava
55_LJRS01000098,4_UUIG01000053,42,8301,0,99.5,99.49700000000001,100,0.0,15175.0,1,8343,viridiflava
55_LJRS01000098,4_UTGQ01000131,84,8259,0,98.99,98.993,100,0.0,14942.0,1,8343,viridiflava
55_LJRS01000098,4_UULE01000063,113,8230,0,98.65,98.646,100,0.0,14781.0,1,8343,viridiflava
55_LJRS01000098,4_UTOF01000055,86,8257,0,98.97,98.969,100,0.0,14931.0,1,8343,viridiflava
55_LJRS01000098,4_UVUK01000062,30,8313,0,99.64,99.64,100,0.0,15241.0,1,8343,viridiflava
55_LJRS01000098,4_UTQO01000090,122,8221,0,98.54,98.538,100,0.0,14731.0,1,8343,viridiflava
55_LJRS01000098,4_UVXO01000040,84,8259,0,98.99,98.993,100,0.0,14942.0,1,8343,viridiflava
55_LJRS01000098,4_UWEX01000127,103,8240,0,98.77,98.765,100,0.0,14837.0,1,8343,viridiflava
55_LJRS01000098,4_UVWJ01000027,84,8259,0,98.99,98.993,100,0.0,14942.0,1,8343,viridiflava
55_LJRS01000098,4_UUEX01000059,122,8221,0,98.54,98.538,100,0.0,14731.0,1,8343,viridiflava
55_LJRS01000098,4_UUJE01000046,40,8303,0,99.52,99.521,100,0.0,15186.0,1,8343,viridiflava
55_LJRS01000098,4_UUCY01000051,40,8303,0,99.52,99.521,100,0.0,15186.0,1,8343,viridiflava
55_LJRS01000098,4_UTVC01000069,115,8228,0,98.62,98.62200000000001,100,0.0,14770.0,1,8343,viridiflava
55_LJRS01000098,4_UTZI01000055,86,8257,0,98.97,98.969,100,0.0,14931.0,1,8343,viridiflava
55_LJRS01000098,4_UTLX01000040,84,8259,0,98.99,98.993,100,0.0,14942.0,1,8343,viridiflava
55_LJRS01000098,4_UTPO01000034,82,8261,0,99.02,99.01700000000001,100,0.0,14953.0,1,8343,viridiflava
55_LJRS01000098,4_UWHT01000077,86,8257,0,98.97,98.969,100,0.0,14931.0,1,8343,viridiflava
55_LJRS01000098,4_UTRU01000045,50,8293,0,99.4,99.40100000000001,100,0.0,15130.0,1,8343,viridiflava
55_LJRS01000098,4_UVZS01000104,84,8259,0,98.99,98.993,100,0.0,14942.0,1,8343,viridiflava
55_LJRS01000098,4_UTDE01000075,82,8261,0,99.02,99.01700000000001,100,0.0,14953.0,1,8343,viridiflava
55_LJRS01000098,4_UTJL01000054,113,8230,0,98.65,98.646,100,0.0,14781.0,1,8343,viridiflava
55_LJRS01000098,4_UVZJ01000108,37,8306,0,99.56,99.557,100,0.0,15202.0,1,8343,viridiflava
55_LJRS01000098,4_UTTX01000059,86,8257,0,98.97,98.969,100,0.0,14931.0,1,8343,viridiflava
55_LJRS01000098,4_UTJX01000040,84,8259,0,98.99,98.993,100,0.0,14942.0,1,8343,viridiflava
55_LJRS01000098,4_UTKG01000049,86,8257,0,98.97,98.969,100,0.0,14931.0,1,8343,viridiflava
55_LJRS01000098,4_UTOG01000041,59,8284,0,99.29,99.29299999999999,100,0.0,15080.0,1,8343,viridiflava
55_LJRS01000098,4_UTPF01000095,112,8231,0,98.66,98.65799999999999,100,0.0,14787.0,1,8343,viridiflava
55_LJRS01000098,4_UTXZ01000073,103,8240,0,98.77,98.765,100,0.0,14837.0,1,8343,viridiflava
55_LJRS01000098,4_UUJO01000050,86,8257,0,98.97,98.969,100,0.0,14931.0,1,8343,viridiflava
55_LJRS01000098,4_UTIB01000100,46,8297,0,99.45,99.449,100,0.0,15152.0,1,8343,viridiflava
55_LJRS01000098,4_UTBD01000033,59,8284,0,99.29,99.29299999999999,100,0.0,15080.0,1,8343,viridiflava
55_LJRS01000098,4_UTJJ01000035,84,8259,0,98.99,98.993,100,0.0,14942.0,1,8343,viridiflava
55_LJRS01000098,4_UUCJ01000032,46,8297,0,99.45,99.449,100,0.0,15152.0,1,8343,viridiflava
55_LJRS01000098,4_UTIF01000127,59,8284,0,99.29,99.29299999999999,100,0.0,15080.0,1,8343,viridiflava
55_LJRS01000098,4_UTSS01000049,86,8257,0,98.97,98.969,100,0.0,14931.0,1,8343,viridiflava
55_LJRS01000098,55_LT855380,125,8218,0,98.5,98.50200000000001,100,0.0,14715.0,1,8343,viridiflava
55_LJRS01000098,4_UTMR01000080,97,8246,0,98.84,98.837,100,0.0,14870.0,1,8343,viridiflava
55_LJRS01000098,4_UWHN01000082,30,8313,0,99.64,99.64,100,0.0,15241.0,1,8343,viridiflava
55_LJRS01000098,4_UTRN01000044,46,8297,0,99.45,99.449,100,0.0,15152.0,1,8343,viridiflava
55_LJRS01000098,4_UTXY01000045,86,8257,0,98.97,98.969,100,0.0,14931.0,1,8343,viridiflava
55_LJRS01000098,4_UUCV01000047,50,8293,0,99.4,99.40100000000001,100,0.0,15130.0,1,8343,viridiflava
55_LJRS01000098,4_UUFN01000228,124,8219,0,98.51,98.514,100,0.0,14720.0,1,8343,viridiflava
55_LJRS01000098,4_UTXN01000093,117,8226,0,98.6,98.598,100,0.0,14759.0,1,8343,viridiflava
55_LJRS01000098,4_UTEH01000146,112,8231,0,98.66,98.65799999999999,100,0.0,14787.0,1,8343,viridiflava
55_LJRS01000098,4_UUPE01000047,86,8257,0,98.97,98.969,100,0.0,14931.0,1,8343,viridiflava
55_LJRS01000098,4_UTGJ01000101,40,8303,0,99.52,99.521,100,0.0,15186.0,1,8343,viridiflava
55_LJRS01000098,4_UTKK01000048,89,8254,0,98.93,98.93299999999999,100,0.0,14914.0,1,8343,viridiflava
55_LJRS01000098,4_UTIE01000069,123,8220,0,98.53,98.52600000000001,100,0.0,14726.0,1,8343,viridiflava
55_LJRS01000098,55_JRXH01000001,0,8343,0,100.0,100.0,100,0.0,15407.0,1,8343,viridiflava
55_LJRS01000098,4_UWIH01000042,82,8261,0,99.02,99.01700000000001,100,0.0,14953.0,1,8343,viridiflava
55_LJRS01000098,4_UUNI01000035,84,8259,0,98.99,98.993,100,0.0,14942.0,1,8343,viridiflava
55_LJRS01000098,4_UUDP01000053,122,8221,0,98.54,98.538,100,0.0,14731.0,1,8343,viridiflava
55_LJRS01000098,4_UUBW01000063,49,8294,0,99.41,99.413,100,0.0,15136.0,1,8343,viridiflava
55_LJRS01000098,4_UWBZ01000093,86,8257,0,98.97,98.969,100,0.0,14931.0,1,8343,viridiflava
55_LJRS01000098,4_UTAT01000076,123,8220,0,98.53,98.52600000000001,100,0.0,14726.0,1,8343,viridiflava
55_LJRS01000098,4_UTGM01000054,112,8231,0,98.66,98.65799999999999,100,0.0,14787.0,1,8343,viridiflava
55_LJRS01000098,4_UVUZ01000034,84,8259,0,98.99,98.993,100,0.0,14942.0,1,8343,viridiflava
55_LJRS01000098,4_UUEH01000099,59,8284,0,99.29,99.29299999999999,100,0.0,15080.0,1,8343,viridiflava
55_LJRS01000098,4_UTMV01000087,112,8231,0,98.66,98.65799999999999,100,0.0,14787.0,1,8343,viridiflava
55_LJRS01000098,4_UTJO01000042,112,8231,0,98.66,98.65799999999999,100,0.0,14787.0,1,8343,viridiflava
55_LJRS01000098,4_UTNK01000055,82,8261,0,99.02,99.01700000000001,100,0.0,14953.0,1,8343,viridiflava
55_LJRS01000098,4_UTVK01000062,60,8283,0,99.28,99.281,100,0.0,15075.0,1,8343,viridiflava
55_LJRS01000098,4_UVUV01000032,84,8259,0,98.99,98.993,100,0.0,14942.0,1,8343,viridiflava
55_LJRS01000098,4_UTJV01000058,49,8294,0,99.41,99.413,100,0.0,15136.0,1,8343,viridiflava
55_LJRS01000098,4_UUOY01000126,40,8303,0,99.52,99.521,100,0.0,15186.0,1,8343,viridiflava
55_LJRS01000098,4_UTNU01000046,82,8261,0,99.02,99.01700000000001,100,0.0,14953.0,1,8343,viridiflava
55_LJRS01000098,4_UTJK01000045,84,8259,0,98.99,98.993,100,0.0,14942.0,1,8343,viridiflava
55_LJRS01000098,4_UUAV01000176,59,8284,0,99.29,99.29299999999999,100,0.0,15080.0,1,8343,viridiflava
55_LJRS01000098,4_UTXD01000033,59,8284,0,99.29,99.29299999999999,100,0.0,15080.0,1,8343,viridiflava
55_LJRS01000098,4_UWBW01000046,82,8261,0,99.02,99.01700000000001,100,0.0,14953.0,1,8343,viridiflava
55_LJRS01000098,4_UTSV01000051,40,8303,0,99.52,99.521,100,0.0,15186.0,1,8343,viridiflava
55_LJRS01000098,4_UTHH01000090,123,8220,0,98.53,98.52600000000001,100,0.0,14726.0,1,8343,viridiflava
55_LJRS01000098,4_UUBP01000723,85,8258,0,98.98,98.98100000000001,100,0.0,14936.0,1,8343,viridiflava
55_LJRS01000098,4_UVWM01000031,84,8259,0,98.99,98.993,100,0.0,14942.0,1,8343,viridiflava
55_LJRS01000098,4_UUFE01000091,115,8228,0,98.62,98.62200000000001,100,0.0,14770.0,1,8343,viridiflava
55_LJRS01000098,4_UVUP01000039,84,8259,0,98.99,98.993,100,0.0,14942.0,1,8343,viridiflava
55_LJRS01000098,4_UVUJ01000056,112,8231,0,98.66,98.65799999999999,100,0.0,14787.0,1,8343,viridiflava
